Random1 score,Random2 score,Random3 score,Flex1 score,Random1 won,Random2 won,Random3 won,Flex1 won
41400,33300,49100,40600,0,0,1,0
39600,52300,51600,30400,0,1,0,0
38200,46900,37100,38900,0,1,0,0
59100,28000,41900,48200,1,0,0,0
23900,41500,40100,39800,0,1,0,0
59800,35600,31500,64200,0,0,0,1
50200,36000,68500,50800,0,0,1,0
47600,48800,19900,42600,0,1,0,0
47300,38800,47100,45500,1,0,0,0
41400,63200,49100,39000,0,1,0,0
50200,38400,42100,47300,1,0,0,0
26300,47100,48100,54200,0,0,0,1
51800,50700,30200,50500,1,0,0,0
35100,31500,33200,43500,0,0,0,1
48300,59600,49600,43300,0,1,0,0
35700,43300,49400,54700,0,0,0,1
51700,42300,53900,41900,0,0,1,0
46100,32800,46000,44100,1,0,0,0
43500,38800,43800,76400,0,0,0,1
63500,41500,45900,31700,1,0,0,0
59100,34700,55000,30900,1,0,0,0
51100,27400,40500,56800,0,0,0,1
50400,51500,50200,58500,0,0,0,1
45100,30900,46300,56500,0,0,0,1
31600,46300,39600,38800,0,1,0,0
53900,34800,47200,33600,1,0,0,0
50600,49100,53000,49200,0,0,1,0
40100,44600,41700,64600,0,0,0,1
47800,46300,31500,70300,0,0,0,1
29600,34700,36500,31500,0,0,1,0
43500,28600,45500,45900,0,0,0,1
58400,36900,34600,44700,1,0,0,0
44100,43800,59300,84500,0,0,0,1
38200,35400,39700,31900,0,0,1,0
66100,40800,48800,49600,1,0,0,0
56900,48300,25700,31700,1,0,0,0
33700,29900,45100,54300,0,0,0,1
37100,54100,40700,32400,0,1,0,0
37700,37200,52200,37100,0,0,1,0
45300,38100,30300,50900,0,0,0,1
31500,55800,51800,30400,0,1,0,0
38900,51300,44200,60200,0,0,0,1
52600,29100,33900,48900,1,0,0,0
65100,42300,36300,32500,1,0,0,0
27300,31000,43900,42600,0,0,1,0
44200,53700,35000,67800,0,0,0,1
38100,43200,44800,38300,0,0,1,0
44800,37200,31600,32100,1,0,0,0
17200,53900,72900,53700,0,0,1,0
28500,40200,54300,45900,0,0,1,0
36400,24000,48200,32400,0,0,1,0
22000,48600,53400,44300,0,0,1,0
51900,55900,38200,43300,0,1,0,0
38200,51700,46100,44100,0,1,0,0
50300,44500,32700,45000,1,0,0,0
45400,42800,45600,50900,0,0,0,1
62400,43200,55000,36800,1,0,0,0
42700,51700,40900,50800,0,1,0,0
44500,64500,41800,45800,0,1,0,0
43700,36300,41900,49400,0,0,0,1
29800,43000,37600,37400,0,1,0,0
40700,54200,50100,47700,0,1,0,0
64500,22900,42900,51300,1,0,0,0
45800,39200,57500,40000,0,0,1,0
29300,50200,45900,38500,0,1,0,0
40400,61600,33000,48200,0,1,0,0
45700,35000,41500,65300,0,0,0,1
47200,39900,34900,47200,1,0,0,1
42400,44500,34000,71200,0,0,0,1
35900,41600,51400,49700,0,0,1,0
41900,45000,53000,31700,0,0,1,0
42100,42200,20800,44000,0,0,0,1
46700,58000,51200,54300,0,1,0,0
42700,61400,33900,46500,0,1,0,0
29100,47400,55000,60500,0,0,0,1
24900,41700,70800,54900,0,0,1,0
53200,31300,49700,33600,1,0,0,0
30500,53200,58500,55600,0,0,1,0
37300,40800,50600,73400,0,0,0,1
42000,50700,33800,37600,0,1,0,0
29700,47100,34400,50400,0,0,0,1
51800,42600,54800,61200,0,0,0,1
55000,52800,32800,45100,1,0,0,0
40600,43200,21000,48900,0,0,0,1
21300,50500,59500,40400,0,0,1,0
50400,31100,67000,46500,0,0,1,0
37400,52500,43600,61000,0,0,0,1
55100,39900,35500,51700,1,0,0,0
46500,38800,48200,46000,0,0,1,0
51100,34600,37000,30500,1,0,0,0
50500,38800,39600,47400,1,0,0,0
47200,43000,34900,64900,0,0,0,1
32500,34300,50600,39200,0,0,1,0
58400,26800,49600,40800,1,0,0,0
43600,48600,41000,56600,0,0,0,1
63000,16500,39600,57000,1,0,0,0
30800,41900,37900,70300,0,0,0,1
33300,26600,54900,47000,0,0,1,0
44200,35100,40800,60000,0,0,0,1
23200,60900,35300,27600,0,1,0,0
48400,24900,38600,47700,1,0,0,0
32200,66000,29700,49100,0,1,0,0
35900,31100,35900,54700,0,0,0,1
34400,54700,62400,45300,0,0,1,0
56700,46900,29700,62200,0,0,0,1
43100,40900,62500,39600,0,0,1,0
53200,35300,47900,59500,0,0,0,1
29900,35000,41800,48500,0,0,0,1
44300,38300,30300,49400,0,0,0,1
31200,24600,32600,46500,0,0,0,1
26000,40700,39300,60300,0,0,0,1
34600,35700,43500,32900,0,0,1,0
34200,53400,48600,57500,0,0,0,1
66500,36800,57500,44800,1,0,0,0
40400,58200,35300,52900,0,1,0,0
24500,38800,50100,43600,0,0,1,0
30800,33100,29300,56000,0,0,0,1
43300,36700,42600,45800,0,0,0,1
37100,38100,22600,42000,0,0,0,1
47600,32800,36300,68200,0,0,0,1
38800,48600,37000,39300,0,1,0,0
57700,47700,37400,47700,1,0,0,0
47700,47100,42800,36400,1,0,0,0
39100,30600,58900,62400,0,0,0,1
58300,37100,59600,46200,0,0,1,0
37300,49500,57800,50200,0,0,1,0
48600,33900,33600,32700,1,0,0,0
41400,41800,34600,61500,0,0,0,1
58800,34300,36400,52300,1,0,0,0
42900,45300,68200,38900,0,0,1,0
56400,45500,40600,42300,1,0,0,0
35100,35400,44400,47300,0,0,0,1
42800,65100,36000,58000,0,1,0,0
29600,49800,54300,51000,0,0,1,0
21400,89300,26600,60800,0,1,0,0
38400,34600,43800,44700,0,0,0,1
48000,31400,38800,39100,1,0,0,0
46200,46000,34200,66100,0,0,0,1
44400,54700,45600,37100,0,1,0,0
46400,57600,46200,48800,0,1,0,0
31600,33900,55600,66200,0,0,0,1
28000,49700,58500,37000,0,0,1,0
42900,44500,25400,43100,0,1,0,0
26100,43400,45300,47200,0,0,0,1
49600,39200,64500,48600,0,0,1,0
35300,46000,35200,63000,0,0,0,1
37700,42700,34500,32100,0,1,0,0
46300,27100,50300,58300,0,0,0,1
52000,29000,46200,68200,0,0,0,1
53000,46300,39500,37100,1,0,0,0
34300,53600,29500,24900,0,1,0,0
51800,41800,51300,53500,0,0,0,1
43600,47500,59700,43000,0,0,1,0
50700,53900,38000,53900,0,1,0,1
57500,40100,34400,46600,1,0,0,0
27600,39500,32300,40900,0,0,0,1
41400,32200,52400,37400,0,0,1,0
31100,43900,34300,35700,0,1,0,0
45300,38000,46700,61200,0,0,0,1
34000,33400,21000,75600,0,0,0,1
25800,46300,67000,33700,0,0,1,0
55600,36200,47500,40300,1,0,0,0
33100,32500,44600,44100,0,0,1,0
58600,50700,26200,32700,1,0,0,0
37100,35600,40100,42900,0,0,0,1
43900,37000,41700,25000,1,0,0,0
50900,32200,31400,57400,0,0,0,1
33500,48700,41700,31800,0,1,0,0
49600,48100,50200,52400,0,0,0,1
59900,44400,34400,48100,1,0,0,0
48400,64600,42200,62700,0,1,0,0
52700,35400,45600,70000,0,0,0,1
43500,32400,41600,50100,0,0,0,1
51500,38200,47500,50900,1,0,0,0
27900,37000,61800,39000,0,0,1,0
54400,47900,35700,49400,1,0,0,0
52900,45700,41900,34400,1,0,0,0
28800,42300,42100,36900,0,1,0,0
48000,33100,51000,34700,0,0,1,0
50900,38500,58000,41300,0,0,1,0
44600,29000,48600,73400,0,0,0,1
46100,43400,55300,33900,0,0,1,0
50900,44500,45900,38400,1,0,0,0
34500,41300,41400,47400,0,0,0,1
42500,41400,54100,59300,0,0,0,1
36900,41400,43900,46900,0,0,0,1
27600,61500,43600,32500,0,1,0,0
29400,53800,49600,35300,0,1,0,0
25200,60600,57500,54600,0,1,0,0
28900,51200,52000,47500,0,0,1,0
42600,42600,57000,46800,0,0,1,0
36300,38900,31000,42600,0,0,0,1
38200,30500,48300,44500,0,0,1,0
34800,47500,31300,35500,0,1,0,0
60800,30500,43600,46600,1,0,0,0
51300,40100,41400,53400,0,0,0,1
50800,32500,41100,54800,0,0,0,1
43300,31900,31500,26800,1,0,0,0
45100,58900,34200,55500,0,1,0,0
46300,46700,50400,48000,0,0,1,0
53900,53700,28800,76600,0,0,0,1
19800,47400,56200,46700,0,0,1,0
47900,32500,34900,49900,0,0,0,1
60400,41000,35400,48700,1,0,0,0
35000,35500,47300,55800,0,0,0,1
35500,51000,49000,43900,0,1,0,0
36800,53300,39200,55100,0,0,0,1
46100,37500,29000,38700,1,0,0,0
73300,59400,24400,48000,1,0,0,0
61200,36400,35900,46500,1,0,0,0
43600,45100,33600,38600,0,1,0,0
28200,48200,31600,55000,0,0,0,1
49300,37400,36500,39200,1,0,0,0
38600,50800,47300,34100,0,1,0,0
33800,35700,34400,50900,0,0,0,1
43400,42200,19600,42200,1,0,0,0
50800,34900,67700,60200,0,0,1,0
56300,42300,41600,62700,0,0,0,1
44400,45800,42600,46700,0,0,0,1
49900,42400,34600,42400,1,0,0,0
44100,31600,57900,53800,0,0,1,0
43800,47200,57700,48000,0,0,1,0
47200,52800,61600,21500,0,0,1,0
51900,50600,28800,28900,1,0,0,0
50400,31300,37500,64500,0,0,0,1
54000,46100,29900,58500,0,0,0,1
